GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorderSource.new AbstractRunnable() {...},0,11,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorderSource.new ThreadLocal() {...},0,28,0,0,0,6,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorder,93,250,7,19,21,65,14,15,7,9
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,DirectStoreAccumulator,69,85,0,0,10,18,5,6,5,6
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,CountingAccumulator,45,180,4,6,5,34,5,13,1,12
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,QuantizedAccumulator,145,797,22,52,25,177,24,33,4,16
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,MinMaxAvgAccumulator,73,234,5,9,9,39,7,13,3,10
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,DirectRecorderSource,12,23,0,0,1,4,1,2,1,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,DirectStoreAccumulator.RecordedValue,15,0,0,0,6,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorder.Persister,24,48,3,3,2,17,2,4,0,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,DirectStoreMultiAccumulator,106,0,0,0,24,0,8,0,8,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorderSource.Persister,24,96,4,6,3,25,3,5,0,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorder.new AbstractRunnable() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,ScalableMeasurementRecorder.new ThreadLocal() {...},0,31,0,0,0,6,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,Quanta,212,0,26,0,48,0,22,0,9,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,AbstractMeasurementAccumulator,6,29,1,3,2,10,3,3,2,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.impl,NopMeasurementRecorderSource,0,7,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler.RoomToReadHook,0,23,0,0,0,8,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyClientHandler,52,112,2,2,6,25,2,4,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,Sniffer,2,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler.ReadInterest,0,16,0,0,0,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,TransferBuffer.Operation,0,24,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler.WriteInterest,0,16,0,0,0,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler.DataAvailableToWriteHook,0,23,0,0,0,8,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler.ReadFromChannel,0,24,0,0,0,7,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler,36,168,3,11,2,37,5,9,2,5
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,TransferBuffer,164,152,28,20,45,52,20,13,2,7
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyBufferTransferHandler.WriteToChannel,0,24,0,0,0,7,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.io.tcp.proxy,ProxyClientHandler.CloseChannelsOnTimeout,0,22,0,0,0,8,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBQuery,547,566,61,51,113,118,50,29,10,12
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBQuery.DataScan,0,11,0,0,0,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBQuery.DataScan.new Iterator() {...},13,74,2,10,4,21,2,8,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBReader.new Callable() {...},0,21,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBQuery.Row,0,9,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBQuery.TableDefEx,0,51,0,0,0,13,0,7,0,7
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TimeSeries,0,56,0,2,0,12,0,5,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBWriter,74,352,4,12,12,82,4,17,1,12
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBReader.EventSensitivity,0,34,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.tsdb2,TSDBReader,134,334,14,26,25,78,18,21,6,12
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.io,MeasuredInputStream,70,37,2,0,14,11,8,4,7,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.io,MeasuredOutputStream,48,35,0,0,7,12,3,4,3,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.io,OpenFilesSampler,81,57,12,2,23,17,17,4,10,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.io,OpenFilesSampler.new AbstractRunnable() {...},2,4,0,0,2,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.perf.io,OpenFilesSampler.AccumulatorRunnable,82,42,6,2,17,14,7,3,3,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.ListMXBeanType,119,165,9,13,20,35,9,7,1,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.EnumMXBeanType,22,21,0,0,4,6,0,4,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,MapEntryOpenTypeMapping,171,195,6,6,21,33,7,6,1,6
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,MXBeanMappings,33,14,4,0,6,2,3,2,1,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.GenericArrayMXBeanType,104,0,6,0,23,0,5,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.ArrayMXBeanType,91,129,6,10,18,29,6,7,2,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,SpecificRecordOpenTypeMapping,159,238,9,9,29,58,8,14,2,10
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.MapMXBeanType,68,233,6,16,9,49,7,9,1,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping,2,82,1,1,1,17,1,6,0,6
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,MXBeanMappings.new MXBeanMapping() {...},5,13,0,0,1,2,1,2,1,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,MXBeanMappings.new JMXBeanMapping() {...},5,23,0,0,1,5,1,5,1,5
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jOpenTypeMapper.new ThreadLocal() {...},0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jOpenTypeMapper.new Spf4jJMXBeanMapping.BasicMXBeanType() {...},17,0,0,0,3,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jOpenTypeMapper.new Spf4jJMXBeanMapping.BasicMXBeanType() {...},0,17,0,0,0,3,0,3,0,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jOpenTypeMapper,43,509,6,22,7,67,9,20,3,12
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.new MXBeanMappingFactory() {...},24,17,1,1,5,5,1,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,SpecificRecordOpenTypeMapping.new TypeToken() {...},3,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,SpecificRecordOpenTypeMapping.new TypeParameter() {...},0,3,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,SpecificRecordOpenTypeMapping.new TypeToken() {...},0,3,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,SpecificRecordOpenTypeMapping.new TypeParameter() {...},3,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,SpecificRecordOpenTypeMapping.new TypeParameter() {...},3,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.jmx.mappers,Spf4jJMXBeanMapping.BasicMXBeanType,0,12,0,0,0,5,0,4,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,AvroCloseableIterable,0,7,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,Converters,244,72,25,3,46,19,21,4,8,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,AvroCloseableIterable.new AvroCloseableIterable() {...},9,21,0,0,3,5,1,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,MediaTypes,50,0,0,0,7,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,Converters.TraversalNode,22,21,0,0,1,8,1,4,1,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,RemoteException,121,0,10,0,26,0,9,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,AThrowables,618,0,80,0,143,0,49,0,9,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base.avro,AvroContainer,2,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,RecyclerFactory.new LeaseSupplier() {...},12,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,BlockingDisposable,27,11,1,1,5,5,2,2,1,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,SmartRecyclingSupplier,16,26,1,1,1,5,1,3,0,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,ObjectBorower.Action,0,24,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,RecyclerFactory,5,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,ObjectReturnException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,Template.new Callable() {...},6,26,0,0,2,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,ObjectCreationException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,Disposable,3,0,0,0,2,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,ObjectBorrowException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,Template,70,51,1,1,18,13,4,2,3,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,SupplierException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,RecyclingSupplier,5,39,0,2,2,6,1,4,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.recyclable,ObjectDisposeException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Json.new JsonSerializer() {...},8,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Json.new JsonSerializer() {...},13,25,1,3,4,8,1,3,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.RetryDecision,0,54,0,0,0,14,0,9,0,9
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Wrapper,16,0,4,0,6,0,3,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,MutableHolder,28,40,2,2,7,13,5,7,3,7
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Runtime.ShutdownRunnable,102,185,22,20,32,42,12,11,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,TimeSource.SystemTimeProvider,9,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ReferenceType,5,45,0,0,0,7,1,4,1,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Iterables,24,0,2,0,7,0,3,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CheckedRunnable,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContext,227,90,21,7,47,23,28,12,15,11
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Reflections.new CacheLoader() {...},8,3,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Reflections.new CacheLoader() {...},2,23,1,1,1,5,1,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Reflections.new PrivilegedAction() {...},12,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CallablesNano.NanoTimeoutCallable,5,0,0,0,2,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CharSequenceTranslator,26,70,3,9,6,20,4,6,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,MutableInteger,30,13,6,0,8,6,6,3,3,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,TLScratch,3,97,3,13,1,24,3,8,0,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,SerializablePair.PairProxy,0,6,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ParameterizedException,22,0,0,0,6,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.TimeoutRetryPredicate,0,5,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.DefaultAdvancedRetryPredicateImpl,0,14,0,2,0,5,0,2,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,RemoteException,51,0,0,0,11,0,6,0,6,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Json,13,62,1,3,3,16,2,4,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables,112,210,12,28,22,59,21,17,9,9
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContext.Relation,0,24,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,UncheckedExecutionException,16,4,0,0,6,2,3,1,3,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Strings.new PrivilegedAction() {...},15,13,0,0,5,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Strings.new PrivilegedAction() {...},40,22,0,0,10,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Strings.new ThreadLocal() {...},0,5,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Strings.new ThreadLocal() {...},0,5,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CloseableIterator,17,11,0,0,2,2,3,3,3,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,TimeSource,74,55,5,5,9,15,5,8,1,7
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,PackageInfo,9,81,2,8,3,21,2,9,0,6
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingSupplier,44,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CharSequences.new Appendable() {...},22,76,2,6,4,13,2,6,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContext.Tag,4,6,0,0,1,3,1,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,EqualsPredicate,23,0,0,0,5,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,NameValue,11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,IntMath.XorShift32ThreadSafe.ThreadLocalRandom,4,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CloneFailedException,16,0,0,0,8,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.new ThreadLocal() {...},0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.AdvancedRetryPredicate.new Callables.AdvancedRetryPredicate() {...},2,3,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,JNA,9,10,1,1,4,2,2,1,1,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.ThreadLocalContextAttacherImpl.AttachedImpl,38,41,2,4,3,13,2,5,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Closeables,78,74,13,7,27,21,10,8,3,5
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,EscapeJsonStringAppendableWrapper,14,49,1,5,1,12,2,6,1,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,IntMath.XorShift32ThreadSafe,15,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CloseableIterable,32,0,0,0,5,0,7,0,7,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Runtime.Version,23,149,3,1,3,5,2,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingFunction,45,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CoreTextMediaType,9,51,0,0,3,7,3,2,3,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingNamedCallable,44,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExitException,0,17,0,0,0,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Arrays,1051,307,148,38,193,63,93,24,14,10
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,DateTimeFormats,0,19,0,0,0,7,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.RetryData,0,61,0,6,0,18,0,5,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Methods,31,127,1,5,5,26,2,11,1,9
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,AlmostSafe,6,17,0,0,2,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CallablesNano.TimeoutNanoRetryPredicate.new CallablesNano.TimeoutNanoRetryPredicate() {...},5,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Either.Right,13,10,0,0,1,4,1,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,CallablesNano,61,0,0,0,9,0,7,0,7,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Timing,29,106,4,2,7,25,4,9,2,8
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,BasicExecutionContext,245,392,45,43,59,107,40,35,7,24
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingBiConsumer,5,39,1,1,1,10,2,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Iterables.new Consumer() {...},35,0,2,0,10,0,3,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.ThreadLocalContextAttacherImpl,0,18,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,TimeoutDeadline,126,0,12,0,24,0,13,0,7,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.RetryPredicate,5,0,0,0,1,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingConsumer,43,0,2,0,11,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,NullAbleOptional,32,0,0,0,5,0,5,0,5,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts.PropagatingBiFunction,46,0,2,0,10,0,5,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,MutableHolder.ComparableHolder,12,25,4,2,6,8,4,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Either.Left,13,10,0,0,1,4,1,3,1,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Threads.OracleJdkThreadInfoSupplier,30,54,0,0,12,16,0,4,0,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,AggregateTranslator,13,37,0,4,1,8,1,4,1,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.RetryDecision.Type,0,24,0,0,0,2,0,1,0,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ComparablePair,27,7,2,0,4,2,3,1,2,1
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,IntAppender.SimplePrefixNumberAppender,13,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Reflections,615,461,71,49,136,106,59,35,18,16
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Threads,78,65,6,6,21,19,5,7,2,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ArrayWriter,13,0,0,0,7,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,SysExits,28,650,6,4,4,68,6,5,2,4
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,TimeoutRunnable,25,0,0,0,11,0,5,0,5,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Runtime.new ProcessHandler() {...},56,0,4,0,13,0,5,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,ExecutionContexts,330,347,19,21,61,74,42,41,30,33
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,InstrumentationHelper,0,7,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,AbstractRunnable,25,62,4,6,7,25,3,9,0,7
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Env,40,0,8,0,16,0,8,0,4,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Pair,23,208,8,22,9,40,9,20,1,13
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,AppendableUtils.new ThreadLocal() {...},0,6,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.AdvancedRetryPredicate,0,9,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Throwables.new Predicate() {...},0,36,2,12,0,9,2,7,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Throwables.new PrivilegedAction() {...},6,18,0,0,2,4,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Throwables.new Predicate() {...},8,67,9,17,2,15,8,8,0,3
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.TimeoutRetryPredicate.new Callables.TimeoutRetryPredicate() {...},0,5,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Callables.ConstCallable,21,0,0,0,5,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-core,org.spf4j.base,Reflections.MethodDesc,33,57,4,4,6,15,5,6,1,6
